Test: MTS
Test Run: 123_ 11
Date: 06/03/2017 13:56:00


Crosshead 	Load 	Time 	Video Time 	Axial Strain 	Transverse 
mm	kN	sec	sec	mm/mm	mm/mm
0,00149388210957113	-0,756096069335938	0,0469999983906746	9,76410007476807	8,67100970936008E-06	2,91845008177916E-05
0,00305490516439022	-0,580407531738281	0,0670000016689301	9,76410007476807	8,67100970936008E-06	1,15873999675387E-05
0,00475020988233155	-0,381693969726563	0,0869999974966049	9,82279968261719	8,67100970936008E-06	1,15873999675387E-05
0,00644551391815185	-0,188029190063477	0,10700000077486	9,82279968261719	1,93068008229602E-05	1,15873999675387E-05
0,00812403413874563	-0,0259942874908447	0,127000004053116	9,82279968261719	1,93068008229602E-05	1,15873999675387E-05
0,00981933771981858	0,0167873935699463	0,146999999880791	9,88169956207275	1,93068008229602E-05	6,91424020260456E-06
0,0115146422103862	0,0137948923110962	0,166999995708466	9,88169956207275	1,9386699932511E-05	6,91424020260456E-06
0,0131595916172955	0,0170298156738281	0,187000006437302	9,88169956207275	1,9386699932511E-05	6,91424020260456E-06
0,014770969755773	0,0745073013305664	0,207000002264977	9,88169956207275	1,9386699932511E-05	-8,10535038908711E-06
0,0164327047968982	0,251749557495117	0,226999998092651	9,99930000305176	1,9386699932511E-05	-8,10535038908711E-06
0,0181783634616295	0,430100524902344	0,246999993920326	9,99930000305176	3,73133989342023E-05	-8,10535038908711E-06
0,019974380847998	0,622837951660156	0,266999989748001	9,99930000305176	3,73133989342023E-05	-8,10535038908711E-06
0,0217368251469452	0,806908752441406	0,287000000476837	10,0580997467041	3,73133989342023E-05	-4,89932017444517E-06
0,0234321305470075	0,987939636230469	0,307000011205673	10,0580997467041	2,29193992709043E-05	-4,89932017444517E-06
0,0250602934102062	1,15529028320313	0,326999992132187	10,0580997467041	2,29193992709043E-05	-4,89932017444517E-06
0,0266716724581784	1,32355725097656	0,347000002861023	10,0580997467041	2,29193992709043E-05	-1,40066003950778E-05
0,0282830496871611	1,48392236328125	0,367000013589859	10,1169004440308	2,29193992709043E-05	-1,40066003950778E-05
0,0298944287351333	1,64490771484375	0,386999994516373	10,1169004440308	3,89339002140332E-05	-1,40066003950778E-05
0,0315729485009797	1,80806604003906	0,407000005245209	10,1169004440308	3,89339002140332E-05	-1,40066003950778E-05
0,0332850358972792	1,97343737792969	0,426999986171722	10,1758003234863	3,89339002140332E-05	-1,4296199879027E-05
0,0349299880326726	2,13265966796875	0,446999996900558	10,1758003234863	6,43324019620195E-05	-1,4296199879027E-05
0,0365077976312023	2,29174047851563	0,467000007629395	10,1758003234863	6,43324019620195E-05	-1,4296199879027E-05
0,0381359604944009	2,44804223632813	0,486999988555908	10,1758003234863	6,43324019620195E-05	-2,70536002062727E-05
0,0397809089918155	2,60238623046875	0,507000029087067	10,2346000671387	6,43324019620195E-05	-2,70536002062727E-05
0,0414594251196831	2,76695092773438	0,52700001001358	10,2346000671387	5,90390991419554E-05	-2,70536002062727E-05
0,0431547305197455	2,92646313476562	0,546999990940094	10,2346000671387	5,90390991419554E-05	-2,70536002062727E-05
0,0449003928224556	3,09536694335937	0,566999971866608	10,3521995544434	5,90390991419554E-05	-4,21248005295638E-05
0,0466124838567339	3,257841796875	0,587000012397766	10,3521995544434	9,6545998530928E-05	-4,21248005295638E-05
